Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_1                      Jan 15 2024 16:33:54.078125000   Jan 15 2024 16:37:59.515625000       4.090625000
Amazonas --> Walker_8                      Jan 15 2024 16:42:19.230468750   Jan 15 2024 16:45:37.121093750       3.298177083
Amazonas --> Walker_10                     Jan 16 2024 03:46:57.843750000   Jan 16 2024 03:48:59.964843750       2.035351562
Amazonas --> Walker_6                      Jan 16 2024 03:55:23.527343750   Jan 16 2024 04:00:17.175781250       4.894140625
Amazonas --> Walker_4                      Jan 16 2024 03:56:25.617187500   Jan 16 2024 04:01:27.699218750       5.034700521
Amazonas --> Walker_3                      Jan 16 2024 04:06:07.203125000   Jan 16 2024 04:09:54.312500000       3.785156250
Amazonas --> Walker_7                      Jan 16 2024 04:15:16.582031250   Jan 16 2024 04:18:56.519531250       3.665625000
Amazonas --> Walker_5                      Jan 16 2024 04:33:57.519531250   Jan 16 2024 04:36:14.648437500       2.285481771
Amazonas --> Walker_1                      Jan 16 2024 04:43:49.265625000   Jan 16 2024 04:44:15.628906250       0.439388021
Amazonas --> Walker_6                      Jan 16 2024 15:56:08.738281250   Jan 16 2024 15:57:53.328125000       1.743164062
Amazonas --> Walker_4                      Jan 16 2024 15:59:42.300781250   Jan 16 2024 16:02:00.757812500       2.307617188
Amazonas --> Walker_3                      Jan 16 2024 16:09:02.968750000   Jan 16 2024 16:12:15.082031250       3.201888021
Amazonas --> Walker_7                      Jan 16 2024 16:15:18.296875000   Jan 16 2024 16:19:57.468750000       4.652864583
Amazonas --> Walker_5                      Jan 16 2024 16:35:18.855468750   Jan 16 2024 16:39:13.136718750       3.904687500
Amazonas --> Walker_1                      Jan 16 2024 16:42:58.519531250   Jan 16 2024 16:46:13.953125000       3.257226563
Amazonas --> Walker_9                      Jan 16 2024 16:49:59.667968750   Jan 16 2024 16:50:25.566406250       0.431640625
Amazonas --> Walker_10                     Jan 17 2024 03:57:49.929687500   Jan 17 2024 04:02:52.609375000       5.044661458
Amazonas --> Walker_6                      Jan 17 2024 04:04:14.753906250   Jan 17 2024 04:08:00.070312500       3.755273438
Amazonas --> Walker_4                      Jan 17 2024 04:10:27.093750000   Jan 17 2024 04:14:06.632812500       3.658984375
Amazonas --> Walker_3                      Jan 17 2024 04:20:22.757812500   Jan 17 2024 04:24:16.175781250       3.890299479
Amazonas --> Walker_7                      Jan 17 2024 04:26:05.613281250   Jan 17 2024 04:29:51.394531250       3.763020833
Amazonas --> Walker_10                     Jan 17 2024 15:59:29.062500000   Jan 17 2024 16:01:41.343750000       2.204687500
Amazonas --> Walker_6                      Jan 17 2024 16:04:45.687500000   Jan 17 2024 16:07:31.238281250       2.759179688
Amazonas --> Walker_4                      Jan 17 2024 16:12:33.121093750   Jan 17 2024 16:16:44.003906250       4.181380208
Amazonas --> Walker_7                      Jan 17 2024 16:25:40.167968750   Jan 17 2024 16:26:54.078125000       1.231835938
